262 ,Under Construction,Possession by Nov 2021,"7,330 ",19.2 L,"Ambernath East, Mumbai",1 BHK Apartment in Prakruti Sparsh
297 ,Under Construction,Possession by Nov 2021,"6,906 ",20.51 L,"Ambernath East, Mumbai",1 BHK Apartment in Prakruti Sparsh
280 ,Under Construction,Possession by Nov 2021,"7,209 ",20.18 L,"Ambernath East, Mumbai",1 BHK Apartment in Prakruti Sparsh
260 ,Under Construction,Possession by Nov 2021,"7,952 ",20.67 L,"Ambernath East, Mumbai",1 BHK Apartment in Prakruti Sparsh
328 ,Under Construction,Possession by Nov 2021,"6,801 ",22.3 L,"Ambernath East, Mumbai",1 BHK Apartment in Prakruti Sparsh
270 ,Under Construction,Possession by Nov 2021,"7,718 ",20.83 L,"Ambernath East, Mumbai",1 BHK Apartment in Prakruti Sparsh
383 ,Under Construction,Possession by Nov 2021,"7,046 ",26.98 L,"Ambernath East, Mumbai",2 BHK Apartment in Prakruti Sparsh
 , ,, ,  ,,
323 ,Under Construction,Possession by Nov 2021,"7,109 ",22.96 L,"Ambernath East, Mumbai",1 BHK Apartment in Prakruti Sparsh
290 ,Under Construction,Possession by Nov 2021,"7,242 ",21 L,"Ambernath East, Mumbai",1 BHK Apartment in Prakruti Sparsh
401 ,Under Construction,Possession by Nov 2024,"4,863 ",19.5 L,"Neral, Mumbai",1 BHK Apartment in Nirman Viviana Block 2
385 ,Under Construction,Possession by Nov 2024,"4,808 ",18.51 L,"Neral, Mumbai",1 BHK Apartment in Nirman Viviana Block 2
375 ,Under Construction,Possession by Nov 2024,"4,827 ",18.1 L,"Neral, Mumbai",1 BHK Apartment in Nirman Viviana Block 2
450 ,Under Construction,Possession by Dec 2027,"7,111 ",32 L,"Mira Road East, Mumbai",1 BHK Apartment in Shree Ostwal Horizon
1091 ,Under Construction,Possession by Dec 2022,"12,007 ",1.31 Cr,"Kalamboli, Mumbai",2 BHK Apartment in Proviso Builders Sai Proviso Sapphire
666 ,Under Construction,Possession by Dec 2022,"11,711 ",78 L,"Kalamboli, Mumbai",2 BHK Apartment in Proviso Builders Sai Proviso Sapphire
789 ,Ready to move,4 - 5 years old,"19,011 ",1.5 Cr,"Thane West, Mumbai",2 BHK Apartment in Vardhaman Lotus
882 ,Ready to move,4 - 5 years old,"18,934 ",1.67 Cr,"Thane West, Mumbai",3 BHK Apartment in Vardhaman Lotus
475 ,Under Construction,Possession by Dec 2023,"12,000 ",57 L,"Kalamboli, Mumbai",1 BHK Apartment in Proviso Builders Sai Proviso Icon
650 ,Under Construction,Possession by Dec 2023,"12,000 ",78 L,"Kalamboli, Mumbai",2 BHK Apartment in Proviso Builders Sai Proviso Icon
461 ,Under Construction,New ,"7,592 ",35 L,"Panvel, Mumbai",1 BHK Apartment in Proviso Builders SaiProviso County
608 ,Under Construction,New ,"7,565 ",46 L,"Panvel, Mumbai",2 BHK Apartment in Proviso Builders SaiProviso County
498 ,Under Construction,Possession by Mar 2025,"22,535 ",1.12 Cr,"Bhandup West, Mumbai",1 BHK Apartment in Kukreja Gardens
650 ,Under Construction,Possession by Dec 2021,"7,692 ",50 L,"Karanjade, Mumbai",1 BHK Apartment in Neelkanth Suryoday
788 ,Ready to move,0 - 1 year old,"30,456 ",2.4 Cr,"Ghansoli, Mumbai",3 BHK Apartment in RNA NG Grand Plaza Phase I
538 ,Ready to move,0 - 1 year old,"33,457 ",1.8 Cr,"Ghansoli, Mumbai",2 BHK Apartment in RNA NG Grand Plaza Phase I
616 ,Ready to move,0 - 1 year old,"30,844 ",1.9 Cr,"Ghansoli, Mumbai",2 BHK Apartment in RNA NG Grand Plaza Phase I
1087 ,Under Construction,Possession by Mar 2027,"18,000 ",1.95 Cr,"Sanpada, Mumbai",2 BHK Apartment in Kukreja Classic
 , ,, ,  ,,
1084 ,Under Construction,Possession by Mar 2027,"18,000 ",1.95 Cr,"Sanpada, Mumbai",2 BHK Apartment in Kukreja Classic
969 ,Under Construction,Possession by Mar 2027,"18,000 ",1.74 Cr,"Sanpada, Mumbai",1 BHK Apartment in Kukreja Classic
1071 ,Under Construction,Possession by Mar 2027,"18,000 ",1.92 Cr,"Sanpada, Mumbai",2 BHK Apartment in Kukreja Classic
443 ,Under Construction,Possession by Mar 2022,"28,242 ",1.25 Cr,"Kurla, Mumbai",1 BHK Apartment in Kukreja Estate
406 ,Under Construction,Possession by Mar 2022,"28,273 ",1.14 Cr,"Kurla, Mumbai",1 BHK Apartment in Kukreja Estate
419 ,Under Construction,Possession by Mar 2022,"28,262 ",1.18 Cr,"Kurla, Mumbai",1 BHK Apartment in Kukreja Estate
462 ,Under Construction,Possession by Mar 2022,"28,228 ",1.3 Cr,"Kurla, Mumbai",1 BHK Apartment in Kukreja Estate
624 ,Under Construction,Possession by Mar 2022,"28,144 ",1.75 Cr,"Kurla, Mumbai",2 BHK Apartment in Kukreja Estate
597 ,Under Construction,Possession by Mar 2022,"28,155 ",1.68 Cr,"Kurla, Mumbai",2 BHK Apartment in Kukreja Estate
423 ,Under Construction,Possession by Mar 2022,"28,258 ",1.19 Cr,"Kurla, Mumbai",1 BHK Apartment in Kukreja Estate
740 ,Under Construction,Possession by Apr 2023,"4,900 ",36.26 L,"Bhiwandi, Mumbai",1 BHK Apartment in Dev Drashti Empire Phase 1
1045 ,Under Construction,Possession by Apr 2023,"4,900 ",51.2 L,"Bhiwandi, Mumbai",2 BHK Apartment in Dev Drashti Empire Phase 1
690 ,Under Construction,Possession by Apr 2023,"4,900 ",33.81 L,"Bhiwandi, Mumbai",1 BHK Apartment in Dev Drashti Empire Phase 1
1405 ,Under Construction,Possession by Apr 2023,"4,900 ",68.84 L,"Bhiwandi, Mumbai",2 BHK Apartment in Dev Drashti Empire Phase 1
885 ,Under Construction,Possession by Apr 2023,"4,899 ",43.35 L,"Bhiwandi, Mumbai",1 BHK Apartment in Dev Drashti Empire Phase 1
1490 ,Under Construction,Possession by Apr 2023,"4,900 ",73.01 L,"Bhiwandi, Mumbai",2 BHK Apartment in Dev Drashti Empire Phase 1
1490 ,Under Construction,Possession by Apr 2023,"4,900 ",73.01 L,"Bhiwandi, Mumbai",2 BHK Apartment in Dev Drashti Empire Phase 1
1060 ,Under Construction,Possession by Apr 2023,"4,900 ",51.94 L,"Bhiwandi, Mumbai",2 BHK Apartment in Dev Drashti Empire Phase 1
740 ,Under Construction,Possession by Apr 2023,"4,900 ",36.26 L,"Bhiwandi, Mumbai",1 BHK Apartment in Dev Drashti Empire Phase 1
795 ,Under Construction,Possession by Apr 2023,"4,899 ",38.94 L,"Bhiwandi, Mumbai",1 BHK Apartment in Dev Drashti Empire Phase 1
 , ,, ,  ,,
1055 ,Ready to move,2 - 3 years old,"14,028 ",1.48 Cr,"Kanjurmarg, Mumbai",2 BHK Apartment in RNA NG Royal Park
1421 ,Ready to move,2 - 3 years old,"14,004 ",1.99 Cr,"Kanjurmarg, Mumbai",3 BHK Apartment in RNA NG Royal Park
333 ,Under Construction,Possession by Dec 2023,"6,400 ",21.31 L,"Titwala, Mumbai",1 BHK Apartment in Shankheshwar Crystal Phase 2
392 ,Under Construction,Possession by Dec 2023,"6,346 ",24.81 L,"Titwala, Mumbai",2 BHK Apartment in Shankheshwar Crystal Phase 2
331 ,Under Construction,Possession by Dec 2023,"6,020 ",19.86 L,"Titwala, Mumbai",1 BHK Apartment in Shankheshwar Crystal Phase 2
456 ,Under Construction,Possession by Dec 2023,"6,338 ",28.83 L,"Titwala, Mumbai",2 BHK Apartment in Shankheshwar Crystal Phase 2
404 ,Under Construction,Possession by Nov 2021,"5,618 ",22.7 L,"Badlapur East, Mumbai",1 BHK Apartment in Shivshakti Greens
400 ,Under Construction,Possession by Nov 2021,"5,625 ",22.5 L,"Badlapur East, Mumbai",1 BHK Apartment in Shivshakti Greens
425 ,Under Construction,Possession by Dec 2027,"7,200 ",30.6 L,"Mira Road East, Mumbai",1 BHK Apartment in Shree Ostwal Horizon
400 ,Under Construction,Possession by Dec 2027,"7,000 ",28 L,"Mira Road East, Mumbai",1 BHK Apartment in Shree Ostwal Horizon
536 ,Under Construction,Possession by Nov 2021,"5,839 ",31.29 L,"Badlapur East, Mumbai",2 BHK Apartment in Shivshakti Greens
291 ,Under Construction,Possession by Mar 2023,"5,635 ",16.4 L,"Vangani, Mumbai",1 BHK Apartment in Maruti Shiv Utsav
259 ,Under Construction,Possession by Mar 2023,"5,791 ",15 L,"Vangani, Mumbai",1 BHK Apartment in Maruti Shiv Utsav
408 ,Under Construction,Possession by Mar 2023,"6,004 ",24.5 L,"Vangani, Mumbai",2 BHK Apartment in Maruti Shiv Utsav
637 ,Under Construction,Possession by Nov 2022,"7,625 ",48.57 L,"Vasai, Mumbai",2 BHK Apartment in Dange Dange Crown A Wing
718 ,Under Construction,Possession by Nov 2022,"7,317 ",52.53 L,"Vasai, Mumbai",2 BHK Apartment in Dange Dange Crown A Wing
434 ,Under Construction,Possession by Nov 2022,"6,957 ",30.19 L,"Vasai, Mumbai",1 BHK Apartment in Dange Dange Crown A Wing
881 ,Under Construction,Possession by Nov 2022,"7,249 ",63.86 L,"Vasai, Mumbai",3 BHK Apartment in Dange Dange Crown A Wing
479 ,Under Construction,Possession by Nov 2022,"6,954 ",33.3 L,"Vasai, Mumbai",1 BHK Apartment in Dange Dange Crown A Wing
949 ,Under Construction,Possession by Nov 2022,"7,058 ",66.98 L,"Vasai, Mumbai",3 BHK Apartment in Dange Dange Crown A Wing
 , ,, ,  ,,
790 ,Under Construction,Possession by Apr 2022,"25,728 ",2.02 Cr,"Chembur, Mumbai",2 BHK Apartment in Godrej Prime
715 ,Under Construction,Possession by Apr 2022,"26,433 ",1.88 Cr,"Chembur, Mumbai",2 BHK Apartment in Godrej Prime
780 ,Under Construction,Possession by Dec 2023,"25,641 ",1.99 Cr,"Mulund West, Mumbai",3 BHK Apartment in GHP Vaishakh
670 ,Under Construction,Possession by Nov 2020,"4,030 ",27 L,"Shil Phata, Mumbai",1 BHK Apartment in Kanak Mukta Lake City
915 ,Under Construction,Possession by Nov 2020,"4,644 ",42.5 L,"Ambernath East, Mumbai",2 BHK Apartment in Jhalak Luxuria
1080 ,Under Construction,Possession by Nov 2020,"4,588 ",49.56 L,"Ambernath East, Mumbai",2 BHK Apartment in Jhalak Luxuria
789 ,Under Construction,Possession by Nov 2020,"4,642 ",36.63 L,"Ambernath East, Mumbai",1 BHK Apartment in Jhalak Luxuria
1075 ,Under Construction,Possession by Nov 2020,"4,590 ",49.35 L,"Ambernath East, Mumbai",2 BHK Apartment in Jhalak Luxuria
940 ,Under Construction,Possession by Nov 2020,"4,636 ",43.58 L,"Ambernath East, Mumbai",2 BHK Apartment in Jhalak Luxuria
1050 ,Under Construction,Possession by Nov 2020,"4,598 ",48.28 L,"Ambernath East, Mumbai",2 BHK Apartment in Jhalak Luxuria
804 ,Under Construction,Possession by Nov 2020,"4,633 ",37.25 L,"Ambernath East, Mumbai",1 BHK Apartment in Jhalak Luxuria
765 ,Under Construction,Possession by Nov 2020,"4,653 ",35.6 L,"Ambernath East, Mumbai",1 BHK Apartment in Jhalak Luxuria
987 ,Ready to move,1 - 2 years old,"25,000 ",2.46 Cr,"Powai, Mumbai",3 BHK Apartment in GHP Trinity
713 ,Ready to move,1 - 2 years old,"25,000 ",1.78 Cr,"Powai, Mumbai",2 BHK Apartment in GHP Trinity
962 ,Ready to move,1 - 2 years old,"25,000 ",2.4 Cr,"Powai, Mumbai",3 BHK Apartment in GHP Trinity
1179 ,Under Construction,Possession by Nov 2021,"5,556 ",65.51 L,"Kalyan East, Mumbai",2 BHK Apartment in Davakhar Elegance
407 ,Under Construction,Possession by Aug 2022,"7,758 ",31.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Sunteck West World
624 ,Under Construction,Possession by May 2020,"3,550 ",22.15 L,"Neral, Mumbai",1 BHK Apartment in Mohammed Aslam Square Planet
671 ,Under Construction,Possession by May 2020,"3,519 ",23.61 L,"Neral, Mumbai",1 BHK Apartment in Mohammed Aslam Square Planet
599 ,Under Construction,Possession by May 2020,"3,569 ",21.38 L,"Neral, Mumbai",1 BHK Apartment in Mohammed Aslam Square Planet
 , ,, ,  ,,
661 ,Under Construction,Possession by May 2020,"3,526 ",23.3 L,"Neral, Mumbai",1 BHK Apartment in Mohammed Aslam Square Planet
578 ,Under Construction,Possession by May 2020,"3,586 ",20.72 L,"Neral, Mumbai",1 BHK Apartment in Mohammed Aslam Square Planet
630 ,Under Construction,Possession by May 2020,"3,546 ",22.34 L,"Neral, Mumbai",1 BHK Apartment in Mohammed Aslam Square Planet
655 ,Under Construction,Possession by Sep 2024,"19,389 ",1.26 Cr,"Thane West, Mumbai",2 BHK Apartment in Godrej Exquisite
922 ,Under Construction,Possession by Sep 2024,"18,980 ",1.74 Cr,"Thane West, Mumbai",3 BHK Apartment in Godrej Exquisite
724 ,Under Construction,Possession by Sep 2024,"18,785 ",1.36 Cr,"Thane West, Mumbai",2 BHK Apartment in Godrej Exquisite
578 ,Under Construction,Possession by Nov 2023,"24,263 ",1.4 Cr,"Borivali West, Mumbai",2 BHK Apartment in CH Saikrupa CHSL
546 ,Under Construction,Possession by Nov 2023,"24,403 ",1.33 Cr,"Borivali West, Mumbai",2 BHK Apartment in CH Saikrupa CHSL
297 ,Under Construction,Possession by Nov 2023,"5,392 ",16.01 L,"Neral, Mumbai",1 BHK Apartment in Space World Building No 1 D Wing
570 ,Under Construction,Possession by Nov 2023,"5,291 ",30.16 L,"Neral, Mumbai",2 BHK Apartment in Space World Building No 1 D Wing
508 ,Under Construction,Possession by Nov 2023,"5,305 ",26.95 L,"Neral, Mumbai",2 BHK Apartment in Space World Building No 1 D Wing
245 ,Under Construction,Possession by Nov 2023,"5,410 ",13.25 L,"Neral, Mumbai",1 BHK Apartment in Space World Building No 1 D Wing
349 ,Under Construction,Possession by Nov 2023,"4,588 ",16.01 L,"Neral, Mumbai",1 BHK Apartment in Space World Building No 1 D Wing
403 ,Ready to move,2 - 3 years old,"4,516 ",18.19 L,"Palghar, Mumbai",1 BHK Apartment in Axis Maple Terraces Building No B 11
410 ,Ready to move,2 - 3 years old,"4,207 ",17.24 L,"Palghar, Mumbai",1 BHK Apartment in Axis Maple Terraces Building No B 11
424 ,Ready to move,2 - 3 years old,"4,198 ",17.79 L,"Palghar, Mumbai",1 BHK Apartment in Axis Maple Terraces Building No B 11
741 ,Under Construction,Possession by Sep 2022,"20,378 ",1.51 Cr,"Thane West, Mumbai",2 BHK Apartment in Shree GHP Aurum
679 ,Under Construction,Possession by Sep 2022,"20,471 ",1.38 Cr,"Thane West, Mumbai",2 BHK Apartment in Shree GHP Aurum
251 ,Ready to move,0 - 1 year old,"9,063 ",22.75 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Primus
650 ,Ready to move,0 - 1 year old,"8,230 ",53.5 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
 , ,, ,  ,,
1109 ,Ready to move,4 - 5 years old,"7,123 ",79 L,"Kamothe, Mumbai",2 BHK Apartment in Vub Veermaa Paradise
1109 ,Ready to move,4 - 5 years old,"7,033 ",78 L,"Kamothe, Mumbai",2 BHK Apartment in Vub Veermaa Paradise
1125 ,Ready to move,3 - 4 years old,"8,266 ",93 L,"Panvel, Mumbai",2 BHK Apartment in Vub Vama Paradise
804 ,Ready to move,0 - 1 year old,"27,487 ",2.21 Cr,"Santacruz East, Mumbai",1 BHK Apartment in Crescent Imperia
1120 ,Ready to move,4 - 5 years old,"7,142 ",80 L,"Kamothe, Mumbai",2 BHK Apartment in Vub Veermaa Paradise
1785 ,Under Construction,Possession by Nov 2020,"7,000 ",1.24 Cr,"Panvel, Mumbai",3 BHK Apartment in Paradise Sai World City
1058 ,Ready to move,4 - 5 years old,"7,088 ",75 L,"Kamothe, Mumbai",2 BHK Apartment in Vub Veermaa Paradise
2880 ,Under Construction,Possession by Nov 2020,"7,000 ",2.01 Cr,"Panvel, Mumbai",4 BHK Apartment in Paradise Sai World City
1960 ,Under Construction,Possession by Nov 2020,"7,000 ",1.37 Cr,"Panvel, Mumbai",3 BHK Apartment in Paradise Sai World City
1125 ,Ready to move,3 - 4 years old,"8,000 ",90 L,"Panvel, Mumbai",2 BHK Apartment in Vub Vama Paradise
1560 ,Under Construction,Possession by Nov 2023,"7,200 ",1.12 Cr,"Panvel, Mumbai",3 BHK Apartment in Sairama One World
1000 ,Ready to move,0 - 1 year old,"23,500 ",2.35 Cr,"Santacruz East, Mumbai",1 BHK Apartment in GPRS Imperia Homes
2820 ,Under Construction,Possession by Nov 2020,"7,000 ",1.97 Cr,"Panvel, Mumbai",4 BHK Apartment in Paradise Sai World City
1025 ,Under Construction,Possession by Nov 2023,"7,200 ",73.8 L,"Panvel, Mumbai",2 BHK Apartment in Sairama One World
1115 ,Under Construction,Possession by Nov 2023,"8,071 ",90 L,"Panvel, Mumbai",2 BHK Apartment in Sairama One World
1800 ,Under Construction,Possession by Nov 2020,"7,000 ",1.26 Cr,"Panvel, Mumbai",3 BHK Apartment in Paradise Sai World City
1125 ,Ready to move,3 - 4 years old,"8,000 ",90 L,"Panvel, Mumbai",2 BHK Apartment in Vub Vama Paradise
1970 ,Under Construction,Possession by Nov 2020,"7,000 ",1.37 Cr,"Panvel, Mumbai",3 BHK Apartment in Paradise Sai World City
1465 ,Ready to move,3 - 4 years old,"8,191 ",1.2 Cr,"Panvel, Mumbai",2 BHK Apartment in Vub Vama Paradise
1115 ,Ready to move,2 - 3 years old,"6,000 ",66.9 L,"Taloja, Mumbai",2 BHK Apartment in Paradise Sai Riverdale
 , ,, ,  ,,
1125 ,Ready to move,3 - 4 years old,"8,266 ",93 L,"Panvel, Mumbai",2 BHK Apartment in Vub Vama Paradise
1120 ,Ready to move,4 - 5 years old,"7,142 ",80 L,"Kamothe, Mumbai",2 BHK Apartment in Vub Veermaa Paradise
1785 ,Under Construction,Possession by Nov 2020,"7,000 ",1.24 Cr,"Panvel, Mumbai",3 BHK Apartment in Paradise Sai World City
1058 ,Ready to move,4 - 5 years old,"7,088 ",75 L,"Kamothe, Mumbai",2 BHK Apartment in Vub Veermaa Paradise
1025 ,Under Construction,Possession by Nov 2023,"7,200 ",73.8 L,"Panvel, Mumbai",2 BHK Apartment in Sairama One World
1115 ,Under Construction,Possession by Nov 2023,"8,071 ",90 L,"Panvel, Mumbai",2 BHK Apartment in Sairama One World
1125 ,Ready to move,3 - 4 years old,"8,000 ",90 L,"Panvel, Mumbai",2 BHK Apartment in Vub Vama Paradise
1400 ,Ready to move,1 - 2 years old,"20,714 ",2.9 Cr,"Santacruz East, Mumbai",2 BHK Apartment in Shamiks Elanza
1200 ,Ready to move,3 - 4 years old,"26,666 ",3.2 Cr,"Santacruz East, Mumbai",3 BHK Apartment in KUL Court
881 ,Ready to move,3 - 4 years old,"22,701 ",2 Cr,"Santacruz East, Mumbai",2 BHK Apartment in Sumit Sumit Artista
1100 ,Ready to move,2 Bathrooms,"9,090 ",1 Cr,"Panvel, Mumbai",2 BHK Apartment in Sadguru Universal
792 ,Under Construction,2 Bathrooms,"29,671 ",2.35 Cr,"Santacruz East, Mumbai",1 BHK Apartment in GPRS Imperia Homes
1500 ,Under Construction,Possession by Nov 2022,"6,000 ",90 L,"Dronagiri, Mumbai",3 BHK Apartment in Prajapati Magnum Phase II
1110 ,Ready to move,2 Bathrooms,"9,009 ",1 Cr,"Panvel, Mumbai",2 BHK Apartment in Sairama The Suites
600 ,Ready to move,1 Bathrooms,"23,333 ",1.4 Cr,"Santacruz East, Mumbai",1 BHK Apartment
503 ,Under Construction,Possession by Dec 2024,"20,119 ",1.01 Cr,"Bhandup West, Mumbai",2 BHK Apartment in Aakaar Wishvas
353 ,Under Construction,Possession by Dec 2024,"20,136 ",70.88 L,"Bhandup West, Mumbai",1 BHK Apartment in Aakaar Wishvas
353 ,Under Construction,Possession by Dec 2024,"20,136 ",70.88 L,"Bhandup West, Mumbai",1 BHK Apartment in Aakaar Wishvas
1134 ,Ready to move,3 - 4 years old,"8,641 ",98 L,"Kharghar, Mumbai",2 BHK Apartment in SM Acumen
1227 ,Ready to move,3 - 4 years old,"7,986 ",98 L,"Kharghar, Mumbai",2 BHK Apartment in SM Acumen
 , ,, ,  ,,
1227 ,Ready to move,3 - 4 years old,"7,986 ",98 L,"Kharghar, Mumbai",2 BHK Apartment in SM Acumen
1227 ,Ready to move,3 - 4 years old,"7,986 ",98 L,"Kharghar, Mumbai",2 BHK Apartment in SM Acumen
1227 ,Ready to move,3 - 4 years old,"7,986 ",98 L,"Kharghar, Mumbai",2 BHK Apartment in SM Acumen
670 ,Ready to move,2 Bathrooms,"8,955 ",60 L,"Ulwe, Mumbai",1 BHK Apartment in Hari Om Leela Residency
1100 ,Ready to move,2 Bathrooms,"8,636 ",95 L,"Ulwe, Mumbai",2 BHK Apartment in Hari Om Leela Residency
1527 ,Ready to move,3 - 4 years old,"7,203 ",1.1 Cr,"Kharghar, Mumbai",3 BHK Apartment in SM Acumen
670 ,Ready to move,2 Bathrooms,"9,701 ",65 L,"Ulwe, Mumbai",1 BHK Apartment in Hari Om Leela Residency
1300 ,Ready to move,3 - 4 years old,"26,923 ",3.5 Cr,"Santacruz East, Mumbai",2 BHK Apartment in KUL Court
1527 ,Ready to move,3 - 4 years old,"7,203 ",1.1 Cr,"Kharghar, Mumbai",3 BHK Apartment in SM Acumen
650 ,Ready to move,3 - 4 years old,"6,923 ",45 L,"Kamothe, Mumbai",1 BHK Apartment
850 ,Ready to move,2 Bathrooms,"28,235 ",2.4 Cr,"Santacruz East, Mumbai",2 BHK Apartment
850 ,Ready to move,0 - 1 year old,"28,235 ",2.4 Cr,"Santacruz East, Mumbai",2 BHK Apartment in DGS Sheetal Airwing
922 ,Under Construction,Possession by Sep 2024,"18,980 ",1.74 Cr,"Thane West, Mumbai",3 BHK Apartment in Godrej Exquisite
382 ,Under Construction,Possession by Nov 2022,"20,734 ",79 L,"Kandivali East, Mumbai",1 BHK Apartment in UK Iridium
382 ,Under Construction,Possession by Nov 2022,"20,734 ",79 L,"Kandivali East, Mumbai",1 BHK Apartment in UK Iridium
522 ,Under Construction,Possession by Nov 2022,"23,608 ",1.23 Cr,"Kandivali East, Mumbai",2 BHK Apartment in UK Iridium
522 ,Under Construction,Possession by Nov 2022,"23,608 ",1.23 Cr,"Kandivali East, Mumbai",2 BHK Apartment in UK Iridium
545 ,Under Construction,Possession by Nov 2022,"23,897 ",1.3 Cr,"Kandivali East, Mumbai",2 BHK Apartment in UK Iridium
545 ,Under Construction,Possession by Nov 2022,"23,897 ",1.3 Cr,"Kandivali East, Mumbai",2 BHK Apartment in UK Iridium
395 ,Under Construction,Possession by Nov 2022,"21,772 ",86 L,"Kandivali East, Mumbai",1 BHK Apartment in UK Iridium
 , ,, ,  ,,
395 ,Under Construction,Possession by Nov 2022,"21,772 ",86 L,"Kandivali East, Mumbai",1 BHK Apartment in UK Iridium
745 ,Under Construction,Possession by Nov 2020,"11,703 ",87.19 L,"Panvel, Mumbai",2 BHK Apartment in Marathon Nexzone
745 ,Under Construction,Possession by Nov 2020,"11,703 ",87.19 L,"Panvel, Mumbai",2 BHK Apartment in Marathon Nexzone
724 ,Under Construction,Possession by Sep 2024,"18,785 ",1.36 Cr,"Thane West, Mumbai",2 BHK Apartment in Godrej Exquisite
580 ,Under Construction,2 Bathrooms,"7,413 ",43 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
1350 ,Ready to move,1 Bathrooms,"9,250 ",1.24 Cr,"Kharghar, Mumbai",2 BHK Apartment
1020 ,Ready to move,3 - 4 years old,"9,313 ",95 L,"Kamothe, Mumbai",2 BHK Apartment
710 ,Under Construction,1 Bathrooms,"6,800 ",48.28 L,"Kamothe, Mumbai",1 BHK Apartment
850 ,Ready to move,3 - 4 years old,"8,235 ",70 L,"Kamothe, Mumbai",1 BHK Apartment
690 ,Ready to move,2 - 3 years old,"6,249 ",43.12 L,"Taloja, Mumbai",1 BHK Apartment in Paradise Sai Riverdale
1000 ,Under Construction,Possession by Dec 2024,"10,300 ",1.03 Cr,"Panvel, Mumbai",2 BHK Apartment in Prajapati Ornate
850 ,Ready to move,3 - 4 years old,"8,235 ",70 L,"Kamothe, Mumbai",1 BHK Apartment
1060 ,Ready to move,3 - 4 years old,"7,735 ",82 L,"Kamothe, Mumbai",2 BHK Apartment
700 ,Under Construction,1 Bathrooms,"6,800 ",47.6 L,"Kamothe, Mumbai",1 BHK Apartment
650 ,Ready to move,1 - 2 years old,"8,461 ",55 L,"Kamothe, Mumbai",1 BHK Apartment in Geomatrix Geomatrix Silver Crest
